# Homebrew Version oracle: da12368691a124f3e22a00a02e6587e4f148f8d0
# Inputs: selected formula versions and exact-identity bottle runtime floors from the local registry snapshot, plus captured disagreement cases.
# identity	left	right	expected
fluid-synth	2.5.0	2.6.0	-1
fluid-synth	2.5.1	2.6.0	-1
fluid-synth	2.5.2	2.6.0	-1
fluid-synth	2.5.4	2.6.0	-1
fluid-synth	2.5.5	2.6.0	-1
fluid-synth	2.5.6	2.6.0	-1
fluid-synth	2.5.7	2.6.0	-1
fluid-synth	2.6.0	2.3.2	1
fluid-synth	2.6.0	2.3.4	1
fluid-synth	2.6.0	2.3.5	1
fluid-synth	2.6.0	2.3.6	1
fluid-synth	2.6.0	2.4.4	1
fluid-synth	2.6.0	2.4.7	1
fluid-synth	2.6.0	2.4.8	1
fluid-synth	2.6.0	2.5.0	1
fluid-synth	2.6.0	2.5.1	1
fluid-synth	2.6.0	2.5.2	1
fluid-synth	2.6.0	2.5.4	1
fluid-synth	2.6.0	2.5.5	1
fluid-synth	2.6.0	2.5.6	1
fluid-synth	2.6.0	2.5.7	1
fmt	10.2.1	12.2.0	-1
fmt	11.2.0	12.2.0	-1
fmt	12.1.0	12.2.0	-1
fmt	12.2.0	10.2.1	1
fmt	12.2.0	11.2.0	1
fmt	12.2.0	12.1.0	1
fmt	12.2.0	9.1.0	1
fmt	9.1.0	12.2.0	-1
fontconfig	2.12.5	2.18.3	-1
fontconfig	2.13.0	2.18.3	-1
fontconfig	2.13.1	2.18.3	-1
fontconfig	2.14.0	2.18.3	-1
fontconfig	2.14.1	2.18.3	-1
fontconfig	2.14.2	2.18.3	-1
fontconfig	2.15.0	2.18.3	-1
fontconfig	2.16.0	2.18.3	-1
fontconfig	2.17.1	2.18.3	-1
fontconfig	2.18.0	2.18.3	-1
fontconfig	2.18.1	2.18.3	-1
fontconfig	2.18.2	2.18.3	-1
fontconfig	2.18.3	2.12.5	1
fontconfig	2.18.3	2.13.0	1
fontconfig	2.18.3	2.13.1	1
fontconfig	2.18.3	2.14.0	1
fontconfig	2.18.3	2.14.1	1
fontconfig	2.18.3	2.14.2	1
fontconfig	2.18.3	2.15.0	1
fontconfig	2.18.3	2.16.0	1
fontconfig	2.18.3	2.17.1	1
fontconfig	2.18.3	2.18.0	1
fontconfig	2.18.3	2.18.1	1
fontconfig	2.18.3	2.18.2	1
fping	4.0	5.5	-1
fping	4.2	5.5	-1
fping	5.0	5.5	-1
fping	5.1	5.5	-1
fping	5.2	5.5	-1
fping	5.3	5.5	-1
fping	5.4	5.5	-1
fping	5.5	4.0	1
fping	5.5	4.2	1
fping	5.5	5.0	1
fping	5.5	5.1	1
fping	5.5	5.2	1
fping	5.5	5.3	1
fping	5.5	5.4	1
freeglut	3.2.1	3.8.0	-1
freeglut	3.2.2	3.8.0	-1
freeglut	3.4.0	3.8.0	-1
freeglut	3.6.0	3.8.0	-1
freeglut	3.8.0	3.2.1	1
freeglut	3.8.0	3.2.2	1
freeglut	3.8.0	3.4.0	1
freeglut	3.8.0	3.6.0	1
freeipmi	1.6.10	1.6.18	-1
freeipmi	1.6.11	1.6.18	-1
freeipmi	1.6.14	1.6.18	-1
freeipmi	1.6.15	1.6.18	-1
freeipmi	1.6.18	1.6.10	1
freeipmi	1.6.18	1.6.11	1
freeipmi	1.6.18	1.6.14	1
freeipmi	1.6.18	1.6.15	1
freetds	1.4.22	1.5.19	-1
freetds	1.4.26	1.5.19	-1
freetds	1.5	1.5.19	-1
freetds	1.5.1	1.5.19	-1
freetds	1.5.10	1.5.19	-1
freetds	1.5.11	1.5.19	-1
freetds	1.5.12	1.5.19	-1
freetds	1.5.14	1.5.19	-1
freetds	1.5.16	1.5.19	-1
freetds	1.5.18	1.5.19	-1
freetds	1.5.19	1.4.22	1
freetds	1.5.19	1.4.26	1
freetds	1.5.19	1.5	1
freetds	1.5.19	1.5.1	1
freetds	1.5.19	1.5.10	1
freetds	1.5.19	1.5.11	1
freetds	1.5.19	1.5.12	1
freetds	1.5.19	1.5.14	1
freetds	1.5.19	1.5.16	1
freetds	1.5.19	1.5.18	1
freetds	1.5.19	1.5.6	1
freetds	1.5.19	1.5.9	1
freetds	1.5.6	1.5.19	-1
freetds	1.5.9	1.5.19	-1
freetype	2.10.1	2.14.3	-1
freetype	2.10.2	2.14.3	-1
freetype	2.10.4	2.14.3	-1
freetype	2.11.0	2.14.3	-1
freetype	2.11.1	2.14.3	-1
freetype	2.12.1	2.14.3	-1
freetype	2.13.0	2.14.3	-1
freetype	2.13.2	2.14.3	-1
freetype	2.13.3	2.14.3	-1
freetype	2.14.0	2.14.3	-1
freetype	2.14.1	2.14.3	-1
freetype	2.14.2	2.14.3	-1
freetype	2.14.3	2.10.1	1
freetype	2.14.3	2.10.2	1
freetype	2.14.3	2.10.4	1
freetype	2.14.3	2.11.0	1
freetype	2.14.3	2.11.1	1
freetype	2.14.3	2.12.1	1
freetype	2.14.3	2.13.0	1
freetype	2.14.3	2.13.2	1
freetype	2.14.3	2.13.3	1
freetype	2.14.3	2.14.0	1
freetype	2.14.3	2.14.1	1
freetype	2.14.3	2.14.2	1
freetype	2.14.3	2.8.1	1
freetype	2.14.3	2.9.1	1
freetype	2.8.1	2.14.3	-1
freetype	2.9.1	2.14.3	-1
frei0r	1.7.0	3.5.0	-1
frei0r	1.8.0	3.5.0	-1
frei0r	2.3.1	3.5.0	-1
frei0r	2.3.3	3.5.0	-1
frei0r	2.4.0	3.5.0	-1
frei0r	2.5.0	3.5.0	-1
frei0r	2.5.1	3.5.0	-1
frei0r	3.2.2	3.5.0	-1
frei0r	3.2.3	3.5.0	-1
frei0r	3.4.3	3.5.0	-1
frei0r	3.5.0	1.7.0	1
frei0r	3.5.0	1.8.0	1
frei0r	3.5.0	2.3.1	1
frei0r	3.5.0	2.3.3	1
frei0r	3.5.0	2.4.0	1
frei0r	3.5.0	2.5.0	1
frei0r	3.5.0	2.5.1	1
frei0r	3.5.0	3.2.2	1
frei0r	3.5.0	3.2.3	1
frei0r	3.5.0	3.4.3	1
fribidi	1.0.10	1.0.16	-1
fribidi	1.0.11	1.0.16	-1
fribidi	1.0.12	1.0.16	-1
fribidi	1.0.13	1.0.16	-1
fribidi	1.0.15	1.0.16	-1
fribidi	1.0.16	1.0.10	1
fribidi	1.0.16	1.0.11	1
fribidi	1.0.16	1.0.12	1
fribidi	1.0.16	1.0.13	1
fribidi	1.0.16	1.0.15	1
frpc	0.67.0	0.71.0	-1
frpc	0.71.0	0.67.0	1
fuse-overlayfs	1.16	1.17	-1
fuse-overlayfs	1.17	1.16	1
fzf	0.55.0	0.74.3	-1
fzf	0.61.1	0.74.3	-1
fzf	0.65.1	0.74.3	-1
fzf	0.67.0	0.74.3	-1
fzf	0.72.0	0.74.3	-1
fzf	0.74.1	0.74.3	-1
fzf	0.74.2	0.74.3	-1
fzf	0.74.3	0.55.0	1
fzf	0.74.3	0.61.1	1
fzf	0.74.3	0.65.1	1
fzf	0.74.3	0.67.0	1
fzf	0.74.3	0.72.0	1
fzf	0.74.3	0.74.1	1
fzf	0.74.3	0.74.2	1
game-music-emu	0.6.3	0.6.5	-1
game-music-emu	0.6.4	0.6.5	-1
game-music-emu	0.6.5	0.6.3	1
game-music-emu	0.6.5	0.6.4	1
gawk	5.1.0	5.4.1	-1
gawk	5.1.1	5.4.1	-1
gawk	5.2.0	5.4.1	-1
gawk	5.2.2	5.4.1	-1
gawk	5.3.0	5.4.1	-1
gawk	5.3.1	5.4.1	-1
gawk	5.3.2	5.4.1	-1
gawk	5.4.0	5.4.1	-1
gawk	5.4.1	5.1.0	1
gawk	5.4.1	5.1.1	1
gawk	5.4.1	5.2.0	1
gawk	5.4.1	5.2.2	1
gawk	5.4.1	5.3.0	1
gawk	5.4.1	5.3.1	1
gawk	5.4.1	5.3.2	1
gawk	5.4.1	5.4.0	1
gcc	10.2.0	16.2.0	-1
gcc	11.1.0	16.2.0	-1
gcc	11.2.0	16.2.0	-1
gcc	11.3.0	16.2.0	-1
gcc	12.1.0	16.2.0	-1
gcc	12.2.0	16.2.0	-1
gcc	13.2.0	16.2.0	-1
gcc	14.1.0	16.2.0	-1
gcc	14.2.0	16.2.0	-1
gcc	15.1.0	16.2.0	-1
gcc	15.2.0	16.2.0	-1
gcc	16.1.0	16.2.0	-1
gcc	16.2.0	10.2.0	1
gcc	16.2.0	11.1.0	1
gcc	16.2.0	11.2.0	1
gcc	16.2.0	11.3.0	1
gcc	16.2.0	12.1.0	1
gcc	16.2.0	12.2.0	1
gcc	16.2.0	13.2.0	1
gcc	16.2.0	14.1.0	1
gcc	16.2.0	14.2.0	1
gcc	16.2.0	15.1.0	1
gcc	16.2.0	15.2.0	1
gcc	16.2.0	16.1.0	1
gcc	16.2.0	7.1.0	1
gcc	16.2.0	8.2.0	1
gcc	16.2.0	9.2.0	1
gcc	7.1.0	16.2.0	-1
gcc	8.2.0	16.2.0	-1
gcc	9.2.0	16.2.0	-1
gcc@12	12.4.0	12.5.0	-1
gcc@12	12.5.0	12.4.0	1
gd	2.2.4	2.3.3	-1
gd	2.2.5	2.3.3	-1
gd	2.3.0	2.3.3	-1
gd	2.3.2	2.3.3	-1
gd	2.3.3	2.2.4	1
gd	2.3.3	2.2.5	1
gd	2.3.3	2.3.0	1
gd	2.3.3	2.3.2	1
gdal	3.12.1	3.13.3	-1
gdal	3.13.0	3.13.3	-1
gdal	3.13.1	3.13.3	-1
gdal	3.13.2	3.13.3	-1
gdal	3.13.3	3.12.1	1
gdal	3.13.3	3.13.0	1
gdal	3.13.3	3.13.1	1
gdal	3.13.3	3.13.2	1
gdb	16.3	17.2	-1
gdb	17.2	16.3	1
gdbm	1.18	1.26	-1
gdbm	1.18.1	1.26	-1
gdbm	1.19	1.26	-1
gdbm	1.20	1.26	-1
gdbm	1.21	1.26	-1
gdbm	1.22	1.26	-1
gdbm	1.23	1.26	-1
gdbm	1.24	1.26	-1
gdbm	1.25	1.26	-1
gdbm	1.26	1.18	1
gdbm	1.26	1.18.1	1
gdbm	1.26	1.19	1
gdbm	1.26	1.20	1
gdbm	1.26	1.21	1
gdbm	1.26	1.22	1
gdbm	1.26	1.23	1
gdbm	1.26	1.24	1
gdbm	1.26	1.25	1
gdk-pixbuf	2.42.10	2.44.8	-1
gdk-pixbuf	2.42.12	2.44.8	-1
gdk-pixbuf	2.42.6	2.44.8	-1
gdk-pixbuf	2.42.9	2.44.8	-1
gdk-pixbuf	2.44.1	2.44.8	-1
gdk-pixbuf	2.44.2	2.44.8	-1
gdk-pixbuf	2.44.3	2.44.8	-1
gdk-pixbuf	2.44.4	2.44.8	-1
gdk-pixbuf	2.44.5	2.44.8	-1
gdk-pixbuf	2.44.6	2.44.8	-1
gdk-pixbuf	2.44.7	2.44.8	-1
gdk-pixbuf	2.44.8	2.42.10	1
gdk-pixbuf	2.44.8	2.42.12	1
gdk-pixbuf	2.44.8	2.42.6	1
gdk-pixbuf	2.44.8	2.42.9	1
gdk-pixbuf	2.44.8	2.44.1	1
gdk-pixbuf	2.44.8	2.44.2	1
gdk-pixbuf	2.44.8	2.44.3	1
gdk-pixbuf	2.44.8	2.44.4	1
gdk-pixbuf	2.44.8	2.44.5	1
gdk-pixbuf	2.44.8	2.44.6	1
gdk-pixbuf	2.44.8	2.44.7	1
gensio	3.0.3	3.0.4	-1
gensio	3.0.4	3.0.3	1
geos	3.10.0	3.14.1	-1
geos	3.11.0	3.14.1	-1
geos	3.11.1	3.14.1	-1
geos	3.12.0	3.14.1	-1
geos	3.13.0	3.14.1	-1
geos	3.13.1	3.14.1	-1
geos	3.14.0	3.14.1	-1
geos	3.14.1	3.10.0	1
geos	3.14.1	3.11.0	1
geos	3.14.1	3.11.1	1
geos	3.14.1	3.12.0	1
geos	3.14.1	3.13.0	1
geos	3.14.1	3.13.1	1
geos	3.14.1	3.14.0	1
geos	3.14.1	3.8.1	1
geos	3.14.1	3.9.0	1
geos	3.14.1	3.9.1	1
geos	3.8.1	3.14.1	-1
geos	3.9.0	3.14.1	-1
geos	3.9.1	3.14.1	-1
gettext	0.19.8.1	1.0	-1
gettext	0.20.1	1.0	-1
gettext	0.20.2	1.0	-1
gettext	0.21	1.0	-1
gettext	0.21.1	1.0	-1
gettext	0.22.2	1.0	-1
gettext	0.22.3	1.0	-1
gettext	0.22.4	1.0	-1
gettext	0.22.5	1.0	-1
gettext	0.23	1.0	-1
gettext	0.23.1	1.0	-1
gettext	0.24	1.0	-1
gettext	0.24.1	1.0	-1
gettext	0.25	1.0	-1
gettext	0.25.1	1.0	-1
gettext	0.26	1.0	-1
gettext	1.0	0.19.8.1	1
gettext	1.0	0.20.1	1
gettext	1.0	0.20.2	1
gettext	1.0	0.21	1
gettext	1.0	0.21.1	1
gettext	1.0	0.22.2	1
gettext	1.0	0.22.3	1
gettext	1.0	0.22.4	1
gettext	1.0	0.22.5	1
gettext	1.0	0.23	1
gettext	1.0	0.23.1	1
gettext	1.0	0.24	1
gettext	1.0	0.24.1	1
gettext	1.0	0.25	1
gettext	1.0	0.25.1	1
gettext	1.0	0.26	1
gflags	2.2.2	2.3.1	-1
gflags	2.3.0	2.3.1	-1
gflags	2.3.1	2.2.2	1
gflags	2.3.1	2.3.0	1
ggml	0.15.2	0.22.0	-1
ggml	0.18.1	0.22.0	-1
ggml	0.19.0	0.22.0	-1
ggml	0.20.0	0.22.0	-1
ggml	0.20.1	0.22.0	-1
ggml	0.20.2	0.22.0	-1
ggml	0.21.0	0.22.0	-1
ggml	0.22.0	0.15.2	1
ggml	0.22.0	0.18.1	1
ggml	0.22.0	0.19.0	1
ggml	0.22.0	0.20.0	1
ggml	0.22.0	0.20.1	1
ggml	0.22.0	0.20.2	1
ggml	0.22.0	0.21.0	1
gh	2.97.0	2.98.0	-1
gh	2.98.0	2.97.0	1
ghostscript	10.0.0	10.07.1	-1
ghostscript	10.01.1	10.07.1	-1
ghostscript	10.02.0	10.07.1	-1
ghostscript	10.02.1	10.07.1	-1
ghostscript	10.03.1	10.07.1	-1
ghostscript	10.04.0	10.07.1	-1
ghostscript	10.05.0	10.07.1	-1
ghostscript	10.05.1	10.07.1	-1
ghostscript	10.06.0	10.07.1	-1
ghostscript	10.07.0	10.07.1	-1
ghostscript	10.07.1	10.0.0	1
ghostscript	10.07.1	10.01.1	1
ghostscript	10.07.1	10.02.0	1
ghostscript	10.07.1	10.02.1	1
ghostscript	10.07.1	10.03.1	1
ghostscript	10.07.1	10.04.0	1
ghostscript	10.07.1	10.05.0	1
ghostscript	10.07.1	10.05.1	1
ghostscript	10.07.1	10.06.0	1
ghostscript	10.07.1	10.07.0	1
ghostscript	10.07.1	9.52	1
ghostscript	10.07.1	9.53.3	1
ghostscript	10.07.1	9.54.0	1
ghostscript	10.07.1	9.55.0	1
ghostscript	9.52	10.07.1	-1
ghostscript	9.53.3	10.07.1	-1
ghostscript	9.54.0	10.07.1	-1
ghostscript	9.55.0	10.07.1	-1
gi-docgen	2024.1	2026.1	-1
gi-docgen	2025.3	2026.1	-1
gi-docgen	2025.5	2026.1	-1
gi-docgen	2026.1	2024.1	1
gi-docgen	2026.1	2025.3	1
gi-docgen	2026.1	2025.5	1
giflib	5.1.4	6.1.3	-1
giflib	5.2.1	6.1.3	-1
giflib	5.2.2	6.1.3	-1
giflib	6.1.2	6.1.3	-1
giflib	6.1.3	5.1.4	1
giflib	6.1.3	5.2.1	1
giflib	6.1.3	5.2.2	1
giflib	6.1.3	6.1.2	1
git	2.51.0	2.55.0	-1
git	2.54.0	2.55.0	-1
git	2.55.0	2.51.0	1
git	2.55.0	2.54.0	1
git-annex	10.20240731	10.20260717	-1
git-annex	10.20260717	10.20240731	1
git-lfs	3.7.1	3.8.0	-1
git-lfs	3.8.0	3.7.1	1
gjs	1.86.0	1.88.1	-1
gjs	1.88.1	1.86.0	1
glab	1.112.0	1.115.0	-1
glab	1.115.0	1.112.0	1
glbinding	2.1.4	3.5.0	-1
glbinding	3.5.0	2.1.4	1
glfw	3.4	3.5.1	-1
glfw	3.5.1	3.4	1
glib	2.54.0	2.88.3	-1
glib	2.56.1	2.88.3	-1
glib	2.56.2	2.88.3	-1
glib	2.58.0	2.88.3	-1
glib	2.60.2	2.88.3	-1
glib	2.60.4	2.88.3	-1
glib	2.62.0	2.88.3	-1
glib	2.62.1	2.88.3	-1
glib	2.64.1	2.88.3	-1
glib	2.64.2	2.88.3	-1
glib	2.66.0	2.88.3	-1
glib	2.66.2	2.88.3	-1
glib	2.66.4	2.88.3	-1
glib	2.66.7	2.88.3	-1
glib	2.68.3	2.88.3	-1
glib	2.68.4	2.88.3	-1
glib	2.70.0	2.88.3	-1
glib	2.70.1	2.88.3	-1
glib	2.70.2	2.88.3	-1
glib	2.70.4	2.88.3	-1
glib	2.72.0	2.88.3	-1
glib	2.72.1	2.88.3	-1
glib	2.72.2	2.88.3	-1
glib	2.72.3	2.88.3	-1
glib	2.74.0	2.88.3	-1
glib	2.74.3	2.88.3	-1
glib	2.74.5	2.88.3	-1
glib	2.74.6	2.88.3	-1
glib	2.76.1	2.88.3	-1
glib	2.76.2	2.88.3	-1
glib	2.76.3	2.88.3	-1
glib	2.76.4	2.88.3	-1
glib	2.76.5	2.88.3	-1
glib	2.78.0	2.88.3	-1
glib	2.78.1	2.88.3	-1
glib	2.78.2	2.88.3	-1
glib	2.78.3	2.88.3	-1
glib	2.78.4	2.88.3	-1
glib	2.80.0	2.88.3	-1
glib	2.80.2	2.88.3	-1
glib	2.80.3	2.88.3	-1
glib	2.80.4	2.88.3	-1
glib	2.82.0	2.88.3	-1
glib	2.82.1	2.88.3	-1
glib	2.82.2	2.88.3	-1
glib	2.82.3	2.88.3	-1
glib	2.82.4	2.88.3	-1
glib	2.82.5	2.88.3	-1
glib	2.84.0	2.88.3	-1
glib	2.84.1	2.88.3	-1
glib	2.84.2	2.88.3	-1
glib	2.84.3	2.88.3	-1
glib	2.84.4	2.88.3	-1
glib	2.86.0	2.88.3	-1
glib	2.86.1	2.88.3	-1
glib	2.86.2	2.88.3	-1
glib	2.86.3	2.88.3	-1
glib	2.86.4	2.88.3	-1
glib	2.88.0	2.88.3	-1
glib	2.88.1	2.88.3	-1
glib	2.88.2	2.88.3	-1
glib	2.88.3	2.54.0	1
glib	2.88.3	2.56.1	1
glib	2.88.3	2.56.2	1
glib	2.88.3	2.58.0	1
glib	2.88.3	2.60.2	1
glib	2.88.3	2.60.4	1
glib	2.88.3	2.62.0	1
glib	2.88.3	2.62.1	1
glib	2.88.3	2.64.1	1
glib	2.88.3	2.64.2	1
glib	2.88.3	2.66.0	1
glib	2.88.3	2.66.2	1
glib	2.88.3	2.66.4	1
glib	2.88.3	2.66.7	1
glib	2.88.3	2.68.3	1
glib	2.88.3	2.68.4	1
glib	2.88.3	2.70.0	1
glib	2.88.3	2.70.1	1
glib	2.88.3	2.70.2	1
glib	2.88.3	2.70.4	1
glib	2.88.3	2.72.0	1
glib	2.88.3	2.72.1	1
glib	2.88.3	2.72.2	1
glib	2.88.3	2.72.3	1
